conf,stake,strategy,kelly_frac,vig,min_odds,total_bets,wins,win_rate,net_profit,final_bankroll,roi,sharpe
0.5,10,flat,0.05,0.85,1.1,758,491,64.78,-384.04,615.96,-5.07,-1.9684
0.5,10,flat,0.05,0.85,1.2,741,478,64.51,-365.34,634.66,-4.93,-1.8831
0.5,10,flat,0.05,0.85,1.3,672,421,62.65,-387.55,612.45,-5.77,-2.0415
0.5,10,flat,0.05,0.85,1.4,557,337,60.5,-378.25,621.75,-6.79,-2.1203
0.5,10,flat,0.05,0.85,1.5,378,214,56.61,-373.58,626.42,-9.88,-2.4322
0.5,10,flat,0.05,0.85,1.6,153,91,59.48,-30.6,969.4,-2.0,-0.3057
0.5,10,flat,0.05,0.9,1.1,759,492,64.82,40.84,1040.84,0.54,0.1977
0.5,10,flat,0.05,0.9,1.2,753,487,64.67,41.79,1041.79,0.56,0.2026
0.5,10,flat,0.05,0.9,1.3,726,463,63.77,6.46,1006.46,0.09,0.0315
0.5,10,flat,0.05,0.9,1.4,654,410,62.69,12.35,1012.35,0.19,0.0621
0.5,10,flat,0.05,0.9,1.5,535,318,59.44,-136.58,863.42,-2.55,-0.7312
0.5,10,flat,0.05,0.9,1.6,346,199,57.51,-92.39,907.61,-2.67,-0.593
0.5,10,flat,0.05,0.95,1.1,759,492,64.82,464.77,1464.77,6.12,2.1314
0.5,10,flat,0.05,0.95,1.2,759,492,64.82,464.77,1464.77,6.12,2.1314
0.5,10,flat,0.05,0.95,1.3,751,486,64.71,469.5,1469.5,6.25,2.1587
0.5,10,flat,0.05,0.95,1.4,706,447,63.31,388.25,1388.25,5.5,1.805
0.5,10,flat,0.05,0.95,1.5,635,395,62.2,343.09,1343.09,5.4,1.6483
0.5,10,flat,0.05,0.95,1.6,510,301,59.02,132.72,1132.72,2.6,0.6854
0.5,10,flat,0.05,0.98,1.1,759,492,64.82,719.13,1719.13,9.47,3.1969
0.5,10,flat,0.05,0.98,1.2,759,492,64.82,719.13,1719.13,9.47,3.1969
0.5,10,flat,0.05,0.98,1.3,755,488,64.64,707.91,1707.91,9.38,3.1474
0.5,10,flat,0.05,0.98,1.4,732,469,64.07,676.79,1676.79,9.25,3.028
0.5,10,flat,0.05,0.98,1.5,671,421,62.74,590.94,1590.94,8.81,2.7032
0.5,10,flat,0.05,0.98,1.6,578,352,60.9,446.64,1446.64,7.73,2.1435
0.5,10,flat,0.05,1.0,1.1,759,492,64.82,888.71,1888.71,11.71,3.8718
0.5,10,flat,0.05,1.0,1.2,759,492,64.82,888.71,1888.71,11.71,3.8718
0.5,10,flat,0.05,1.0,1.3,758,491,64.78,885.84,1885.84,11.69,3.8594
0.5,10,flat,0.05,1.0,1.4,746,482,64.61,883.96,1883.96,11.85,3.8669
0.5,10,flat,0.05,1.0,1.5,688,433,62.94,751.95,1751.95,10.93,3.3437
0.5,10,flat,0.05,1.0,1.6,615,382,62.11,688.96,1688.96,11.2,3.183
0.5,15,flat,0.05,0.85,1.1,758,491,64.78,-576.05,423.95,-5.07,-1.9684
0.5,15,flat,0.05,0.85,1.2,741,478,64.51,-548.02,451.98,-4.93,-1.8831
0.5,15,flat,0.05,0.85,1.3,672,421,62.65,-581.33,418.67,-5.77,-2.0415
0.5,15,flat,0.05,0.85,1.4,557,337,60.5,-567.38,432.62,-6.79,-2.1203
0.5,15,flat,0.05,0.85,1.5,378,214,56.61,-560.38,439.62,-9.88,-2.4322
0.5,15,flat,0.05,0.85,1.6,153,91,59.48,-45.89,954.11,-2.0,-0.3057
0.5,15,flat,0.05,0.9,1.1,759,492,64.82,61.25,1061.25,0.54,0.1977
0.5,15,flat,0.05,0.9,1.2,753,487,64.67,62.69,1062.69,0.56,0.2026
0.5,15,flat,0.05,0.9,1.3,726,463,63.77,9.69,1009.69,0.09,0.0315
0.5,15,flat,0.05,0.9,1.4,654,410,62.69,18.52,1018.52,0.19,0.0621
0.5,15,flat,0.05,0.9,1.5,535,318,59.44,-204.88,795.12,-2.55,-0.7312
0.5,15,flat,0.05,0.9,1.6,346,199,57.51,-138.59,861.41,-2.67,-0.593
0.5,15,flat,0.05,0.95,1.1,759,492,64.82,697.16,1697.16,6.12,2.1314
0.5,15,flat,0.05,0.95,1.2,759,492,64.82,697.16,1697.16,6.12,2.1314
0.5,15,flat,0.05,0.95,1.3,751,486,64.71,704.25,1704.25,6.25,2.1587
0.5,15,flat,0.05,0.95,1.4,706,447,63.31,582.37,1582.37,5.5,1.805
0.5,15,flat,0.05,0.95,1.5,635,395,62.2,514.63,1514.63,5.4,1.6483
0.5,15,flat,0.05,0.95,1.6,510,301,59.02,199.08,1199.08,2.6,0.6854
0.5,15,flat,0.05,0.98,1.1,759,492,64.82,1078.7,2078.7,9.47,3.1969
0.5,15,flat,0.05,0.98,1.2,759,492,64.82,1078.7,2078.7,9.47,3.1969
0.5,15,flat,0.05,0.98,1.3,755,488,64.64,1061.86,2061.86,9.38,3.1474
0.5,15,flat,0.05,0.98,1.4,732,469,64.07,1015.19,2015.19,9.25,3.028
0.5,15,flat,0.05,0.98,1.5,671,421,62.74,886.41,1886.41,8.81,2.7032
0.5,15,flat,0.05,0.98,1.6,578,352,60.9,669.96,1669.96,7.73,2.1435
0.5,15,flat,0.05,1.0,1.1,759,492,64.82,1333.06,2333.06,11.71,3.8718
0.5,15,flat,0.05,1.0,1.2,759,492,64.82,1333.06,2333.06,11.71,3.8718
0.5,15,flat,0.05,1.0,1.3,758,491,64.78,1328.76,2328.76,11.69,3.8594
0.5,15,flat,0.05,1.0,1.4,746,482,64.61,1325.95,2325.95,11.85,3.8669
0.5,15,flat,0.05,1.0,1.5,688,433,62.94,1127.92,2127.92,10.93,3.3437
0.5,15,flat,0.05,1.0,1.6,615,382,62.11,1033.44,2033.44,11.2,3.183
0.5,20,flat,0.05,0.85,1.1,758,491,64.78,-768.07,231.93,-5.07,-1.9684
0.5,20,flat,0.05,0.85,1.2,741,478,64.51,-730.69,269.31,-4.93,-1.8831
0.5,20,flat,0.05,0.85,1.3,672,421,62.65,-775.1,224.9,-5.77,-2.0415
0.5,20,flat,0.05,0.85,1.4,557,337,60.5,-756.5,243.5,-6.79,-2.1203
0.5,20,flat,0.05,0.85,1.5,378,214,56.61,-747.17,252.83,-9.88,-2.4322
0.5,20,flat,0.05,0.85,1.6,153,91,59.48,-61.19,938.81,-2.0,-0.3057
0.5,20,flat,0.05,0.9,1.1,759,492,64.82,81.67,1081.67,0.54,0.1977
0.5,20,flat,0.05,0.9,1.2,753,487,64.67,83.59,1083.59,0.56,0.2026
0.5,20,flat,0.05,0.9,1.3,726,463,63.77,12.92,1012.92,0.09,0.0315
0.5,20,flat,0.05,0.9,1.4,654,410,62.69,24.69,1024.69,0.19,0.0621
0.5,20,flat,0.05,0.9,1.5,535,318,59.44,-273.17,726.83,-2.55,-0.7312
0.5,20,flat,0.05,0.9,1.6,346,199,57.51,-184.79,815.21,-2.67,-0.593
0.5,20,flat,0.05,0.95,1.1,759,492,64.82,929.54,1929.54,6.12,2.1314
0.5,20,flat,0.05,0.95,1.2,759,492,64.82,929.54,1929.54,6.12,2.1314
0.5,20,flat,0.05,0.95,1.3,751,486,64.71,939.0,1939.0,6.25,2.1587
0.5,20,flat,0.05,0.95,1.4,706,447,63.31,776.5,1776.5,5.5,1.805
0.5,20,flat,0.05,0.95,1.5,635,395,62.2,686.18,1686.18,5.4,1.6483
0.5,20,flat,0.05,0.95,1.6,510,301,59.02,265.44,1265.44,2.6,0.6854
0.5,20,flat,0.05,0.98,1.1,759,492,64.82,1438.27,2438.27,9.47,3.1969
0.5,20,flat,0.05,0.98,1.2,759,492,64.82,1438.27,2438.27,9.47,3.1969
0.5,20,flat,0.05,0.98,1.3,755,488,64.64,1415.81,2415.81,9.38,3.1474
0.5,20,flat,0.05,0.98,1.4,732,469,64.07,1353.59,2353.59,9.25,3.028
0.5,20,flat,0.05,0.98,1.5,671,421,62.74,1181.88,2181.88,8.81,2.7032
0.5,20,flat,0.05,0.98,1.6,578,352,60.9,893.29,1893.29,7.73,2.1435
0.5,20,flat,0.05,1.0,1.1,759,492,64.82,1777.41,2777.41,11.71,3.8718
0.5,20,flat,0.05,1.0,1.2,759,492,64.82,1777.41,2777.41,11.71,3.8718
0.5,20,flat,0.05,1.0,1.3,758,491,64.78,1771.68,2771.68,11.69,3.8594
0.5,20,flat,0.05,1.0,1.4,746,482,64.61,1767.93,2767.93,11.85,3.8669
0.5,20,flat,0.05,1.0,1.5,688,433,62.94,1503.89,2503.89,10.93,3.3437
0.5,20,flat,0.05,1.0,1.6,615,382,62.11,1377.92,2377.92,11.2,3.183
0.5,25,flat,0.05,0.85,1.1,758,491,64.78,-960.09,39.91,-5.07,-1.9684
0.5,25,flat,0.05,0.85,1.2,741,478,64.51,-913.36,86.64,-4.93,-1.8831
0.5,25,flat,0.05,0.85,1.3,672,421,62.65,-968.88,31.12,-5.77,-2.0415
0.5,25,flat,0.05,0.85,1.4,557,337,60.5,-945.63,54.37,-6.79,-2.1203
0.5,25,flat,0.05,0.85,1.5,378,214,56.61,-933.96,66.04,-9.88,-2.4322
0.5,25,flat,0.05,0.85,1.6,153,91,59.48,-76.49,923.51,-2.0,-0.3057
0.5,25,flat,0.05,0.9,1.1,759,492,64.82,102.09,1102.09,0.54,0.1977
0.5,25,flat,0.05,0.9,1.2,753,487,64.67,104.48,1104.48,0.56,0.2026
0.5,25,flat,0.05,0.9,1.3,726,463,63.77,16.15,1016.15,0.09,0.0315
0.5,25,flat,0.05,0.9,1.4,654,410,62.69,30.87,1030.87,0.19,0.0621
0.5,25,flat,0.05,0.9,1.5,535,318,59.44,-341.46,658.54,-2.55,-0.7312
0.5,25,flat,0.05,0.9,1.6,346,199,57.51,-230.98,769.02,-2.67,-0.593
0.5,25,flat,0.05,0.95,1.1,759,492,64.82,1161.93,2161.93,6.12,2.1314
0.5,25,flat,0.05,0.95,1.2,759,492,64.82,1161.93,2161.93,6.12,2.1314
0.5,25,flat,0.05,0.95,1.3,751,486,64.71,1173.75,2173.75,6.25,2.1587
0.5,25,flat,0.05,0.95,1.4,706,447,63.31,970.62,1970.62,5.5,1.805
0.5,25,flat,0.05,0.95,1.5,635,395,62.2,857.72,1857.72,5.4,1.6483
0.5,25,flat,0.05,0.95,1.6,510,301,59.02,331.8,1331.8,2.6,0.6854
0.5,25,flat,0.05,0.98,1.1,759,492,64.82,1797.83,2797.83,9.47,3.1969
0.5,25,flat,0.05,0.98,1.2,759,492,64.82,1797.83,2797.83,9.47,3.1969
0.5,25,flat,0.05,0.98,1.3,755,488,64.64,1769.76,2769.76,9.38,3.1474
0.5,25,flat,0.05,0.98,1.4,732,469,64.07,1691.99,2691.99,9.25,3.028
0.5,25,flat,0.05,0.98,1.5,671,421,62.74,1477.35,2477.35,8.81,2.7032
0.5,25,flat,0.05,0.98,1.6,578,352,60.9,1116.61,2116.61,7.73,2.1435
0.5,25,flat,0.05,1.0,1.1,759,492,64.82,2221.77,3221.77,11.71,3.8718
0.5,25,flat,0.05,1.0,1.2,759,492,64.82,2221.77,3221.77,11.71,3.8718
0.5,25,flat,0.05,1.0,1.3,758,491,64.78,2214.6,3214.6,11.69,3.8594
0.5,25,flat,0.05,1.0,1.4,746,482,64.61,2209.91,3209.91,11.85,3.8669
0.5,25,flat,0.05,1.0,1.5,688,433,62.94,1879.87,2879.87,10.93,3.3437
0.5,25,flat,0.05,1.0,1.6,615,382,62.11,1722.4,2722.4,11.2,3.183
0.5,30,flat,0.05,0.85,1.1,744,485,65.19,-1000.0,0.0,-4.48,-1.7305
0.5,30,flat,0.05,0.85,1.2,729,472,64.75,-1000.0,0.0,-4.57,-1.7361
0.5,30,flat,0.05,0.85,1.3,658,415,63.07,-1000.0,0.0,-5.07,-1.7802
0.5,30,flat,0.05,0.85,1.4,547,333,60.88,-1000.0,0.0,-6.09,-1.8919
0.5,30,flat,0.05,0.85,1.5,370,211,57.03,-1000.0,0.0,-9.01,-2.2003
0.5,30,flat,0.05,0.85,1.6,153,91,59.48,-91.79,908.21,-2.0,-0.3057
0.5,30,flat,0.05,0.9,1.1,759,492,64.82,122.51,1122.51,0.54,0.1977
0.5,30,flat,0.05,0.9,1.2,753,487,64.67,125.38,1125.38,0.56,0.2026
0.5,30,flat,0.05,0.9,1.3,726,463,63.77,19.38,1019.38,0.09,0.0315
0.5,30,flat,0.05,0.9,1.4,654,410,62.69,37.04,1037.04,0.19,0.0621
0.5,30,flat,0.05,0.9,1.5,535,318,59.44,-409.75,590.25,-2.55,-0.7312
0.5,30,flat,0.05,0.9,1.6,346,199,57.51,-277.18,722.82,-2.67,-0.593
0.5,30,flat,0.05,0.95,1.1,759,492,64.82,1394.32,2394.32,6.12,2.1314
0.5,30,flat,0.05,0.95,1.2,759,492,64.82,1394.32,2394.32,6.12,2.1314
0.5,30,flat,0.05,0.95,1.3,751,486,64.71,1408.5,2408.5,6.25,2.1587
0.5,30,flat,0.05,0.95,1.4,706,447,63.31,1164.75,2164.75,5.5,1.805
0.5,30,flat,0.05,0.95,1.5,635,395,62.2,1029.27,2029.27,5.4,1.6483
0.5,30,flat,0.05,0.95,1.6,510,301,59.02,398.16,1398.16,2.6,0.6854
0.5,30,flat,0.05,0.98,1.1,759,492,64.82,2157.4,3157.4,9.47,3.1969
0.5,30,flat,0.05,0.98,1.2,759,492,64.82,2157.4,3157.4,9.47,3.1969
0.5,30,flat,0.05,0.98,1.3,755,488,64.64,2123.72,3123.72,9.38,3.1474
0.5,30,flat,0.05,0.98,1.4,732,469,64.07,2030.38,3030.38,9.25,3.028
0.5,30,flat,0.05,0.98,1.5,671,421,62.74,1772.82,2772.82,8.81,2.7032
0.5,30,flat,0.05,0.98,1.6,578,352,60.9,1339.93,2339.93,7.73,2.1435
0.5,30,flat,0.05,1.0,1.1,759,492,64.82,2666.12,3666.12,11.71,3.8718
0.5,30,flat,0.05,1.0,1.2,759,492,64.82,2666.12,3666.12,11.71,3.8718
0.5,30,flat,0.05,1.0,1.3,758,491,64.78,2657.52,3657.52,11.69,3.8594
0.5,30,flat,0.05,1.0,1.4,746,482,64.61,2651.89,3651.89,11.85,3.8669
0.5,30,flat,0.05,1.0,1.5,688,433,62.94,2255.84,3255.84,10.93,3.3437
0.5,30,flat,0.05,1.0,1.6,615,382,62.11,2066.88,3066.88,11.2,3.183
0.5,50,flat,0.05,0.85,1.1,684,454,66.37,-1000.0,0.0,-2.92,-1.0936
0.5,50,flat,0.05,0.85,1.2,679,448,65.98,-1000.0,0.0,-2.95,-1.091
0.5,50,flat,0.05,0.85,1.3,574,369,64.29,-1000.0,0.0,-3.48,-1.1536
0.5,50,flat,0.05,0.85,1.4,468,291,62.18,-1000.0,0.0,-4.27,-1.2363
0.5,50,flat,0.05,0.85,1.5,97,48,49.48,-1000.0,0.0,-20.62,-2.5462
0.5,50,flat,0.05,0.85,1.6,153,91,59.48,-152.98,847.02,-2.0,-0.3057
0.5,50,flat,0.05,0.9,1.1,759,492,64.82,204.18,1204.18,0.54,0.1977
0.5,50,flat,0.05,0.9,1.2,753,487,64.67,208.97,1208.97,0.56,0.2026
0.5,50,flat,0.05,0.9,1.3,726,463,63.77,32.3,1032.3,0.09,0.0315
0.5,50,flat,0.05,0.9,1.4,654,410,62.69,61.73,1061.73,0.19,0.0621
0.5,50,flat,0.05,0.9,1.5,535,318,59.44,-682.92,317.08,-2.55,-0.7312
0.5,50,flat,0.05,0.9,1.6,346,199,57.51,-461.96,538.04,-2.67,-0.593
0.5,50,flat,0.05,0.95,1.1,759,492,64.82,2323.86,3323.86,6.12,2.1314
0.5,50,flat,0.05,0.95,1.2,759,492,64.82,2323.86,3323.86,6.12,2.1314
0.5,50,flat,0.05,0.95,1.3,751,486,64.71,2347.5,3347.5,6.25,2.1587
0.5,50,flat,0.05,0.95,1.4,706,447,63.31,1941.25,2941.25,5.5,1.805
0.5,50,flat,0.05,0.95,1.5,635,395,62.2,1715.45,2715.45,5.4,1.6483
0.5,50,flat,0.05,0.95,1.6,510,301,59.02,663.6,1663.6,2.6,0.6854
0.5,50,flat,0.05,0.98,1.1,759,492,64.82,3595.67,4595.67,9.47,3.1969
0.5,50,flat,0.05,0.98,1.2,759,492,64.82,3595.67,4595.67,9.47,3.1969
0.5,50,flat,0.05,0.98,1.3,755,488,64.64,3539.53,4539.53,9.38,3.1474
0.5,50,flat,0.05,0.98,1.4,732,469,64.07,3383.97,4383.97,9.25,3.028
0.5,50,flat,0.05,0.98,1.5,671,421,62.74,2954.7,3954.7,8.81,2.7032
0.5,50,flat,0.05,0.98,1.6,578,352,60.9,2233.22,3233.22,7.73,2.1435
0.5,50,flat,0.05,1.0,1.1,759,492,64.82,4443.54,5443.54,11.71,3.8718
0.5,50,flat,0.05,1.0,1.2,759,492,64.82,4443.54,5443.54,11.71,3.8718
0.5,50,flat,0.05,1.0,1.3,758,491,64.78,4429.2,5429.2,11.69,3.8594
0.5,50,flat,0.05,1.0,1.4,746,482,64.61,4419.82,5419.82,11.85,3.8669
0.5,50,flat,0.05,1.0,1.5,688,433,62.94,3759.73,4759.73,10.93,3.3437
0.5,50,flat,0.05,1.0,1.6,615,382,62.11,3444.79,4444.79,11.2,3.183
0.52,10,flat,0.05,0.85,1.1,672,435,64.73,-458.09,541.91,-6.82,-2.5432
0.52,10,flat,0.05,0.85,1.2,655,422,64.43,-439.4,560.6,-6.71,-2.4553
0.52,10,flat,0.05,0.85,1.3,586,365,62.29,-461.61,538.39,-7.88,-2.6475
0.52,10,flat,0.05,0.85,1.4,471,281,59.66,-452.31,547.69,-9.6,-2.7973
0.52,10,flat,0.05,0.85,1.5,292,158,54.11,-447.64,552.36,-15.33,-3.3575
0.52,10,flat,0.05,0.85,1.6,67,35,52.24,-104.65,895.35,-15.62,-1.5846
0.52,10,flat,0.05,0.9,1.1,673,436,64.78,-88.17,911.83,-1.31,-0.4623
0.52,10,flat,0.05,0.9,1.2,667,431,64.62,-87.21,912.79,-1.31,-0.458
0.52,10,flat,0.05,0.9,1.3,640,407,63.59,-122.54,877.46,-1.91,-0.6479
0.52,10,flat,0.05,0.9,1.4,568,354,62.32,-116.66,883.34,-2.05,-0.64
0.52,10,flat,0.05,0.9,1.5,449,262,58.35,-265.59,734.41,-5.92,-1.5738
0.52,10,flat,0.05,0.9,1.6,260,143,55.0,-221.4,778.6,-8.52,-1.6584
0.52,10,flat,0.05,0.95,1.1,673,436,64.78,280.82,1280.82,4.17,1.3949
0.52,10,flat,0.05,0.95,1.2,673,436,64.78,280.82,1280.82,4.17,1.3949
0.52,10,flat,0.05,0.95,1.3,665,430,64.66,285.55,1285.55,4.29,1.4226
0.52,10,flat,0.05,0.95,1.4,620,391,63.06,204.3,1204.3,3.3,1.0315
0.52,10,flat,0.05,0.95,1.5,549,339,61.75,159.14,1159.14,2.9,0.8355
0.52,10,flat,0.05,0.95,1.6,424,245,57.78,-51.23,948.77,-1.21,-0.2941
0.52,10,flat,0.05,0.98,1.1,673,436,64.78,502.22,1502.22,7.46,2.4182
0.52,10,flat,0.05,0.98,1.2,673,436,64.78,502.22,1502.22,7.46,2.4182
0.52,10,flat,0.05,0.98,1.3,669,432,64.57,490.99,1490.99,7.34,2.3646
0.52,10,flat,0.05,0.98,1.4,646,413,63.93,459.88,1459.88,7.12,2.2312
0.52,10,flat,0.05,0.98,1.5,585,365,62.39,374.03,1374.03,6.39,1.8633
0.52,10,flat,0.05,0.98,1.6,492,296,60.16,229.73,1229.73,4.67,1.2128
0.52,10,flat,0.05,1.0,1.1,673,436,64.78,649.82,1649.82,9.66,3.0663
0.52,10,flat,0.05,1.0,1.2,673,436,64.78,649.82,1649.82,9.66,3.0663
0.52,10,flat,0.05,1.0,1.3,672,435,64.73,646.95,1646.95,9.63,3.0529
0.52,10,flat,0.05,1.0,1.4,660,426,64.55,645.07,1645.07,9.77,3.0584
0.52,10,flat,0.05,1.0,1.5,602,377,62.62,513.06,1513.06,8.52,2.4808
0.52,10,flat,0.05,1.0,1.6,529,326,61.63,450.07,1450.07,8.51,2.2775
0.52,15,flat,0.05,0.85,1.1,672,435,64.73,-687.14,312.86,-6.82,-2.5432
0.52,15,flat,0.05,0.85,1.2,655,422,64.43,-659.1,340.9,-6.71,-2.4553
0.52,15,flat,0.05,0.85,1.3,586,365,62.29,-692.41,307.59,-7.88,-2.6475
0.52,15,flat,0.05,0.85,1.4,471,281,59.66,-678.46,321.54,-9.6,-2.7973
0.52,15,flat,0.05,0.85,1.5,292,158,54.11,-671.46,328.54,-15.33,-3.3575
0.52,15,flat,0.05,0.85,1.6,67,35,52.24,-156.98,843.02,-15.62,-1.5846
0.52,15,flat,0.05,0.9,1.1,673,436,64.78,-132.25,867.75,-1.31,-0.4623
0.52,15,flat,0.05,0.9,1.2,667,431,64.62,-130.81,869.19,-1.31,-0.458
0.52,15,flat,0.05,0.9,1.3,640,407,63.59,-183.81,816.19,-1.91,-0.6479
0.52,15,flat,0.05,0.9,1.4,568,354,62.32,-174.98,825.02,-2.05,-0.64
0.52,15,flat,0.05,0.9,1.5,449,262,58.35,-398.38,601.62,-5.92,-1.5738
0.52,15,flat,0.05,0.9,1.6,260,143,55.0,-332.09,667.91,-8.52,-1.6584
0.52,15,flat,0.05,0.95,1.1,673,436,64.78,421.24,1421.24,4.17,1.3949
0.52,15,flat,0.05,0.95,1.2,673,436,64.78,421.24,1421.24,4.17,1.3949
0.52,15,flat,0.05,0.95,1.3,665,430,64.66,428.33,1428.33,4.29,1.4226
0.52,15,flat,0.05,0.95,1.4,620,391,63.06,306.45,1306.45,3.3,1.0315
0.52,15,flat,0.05,0.95,1.5,549,339,61.75,238.71,1238.71,2.9,0.8355
0.52,15,flat,0.05,0.95,1.6,424,245,57.78,-76.84,923.16,-1.21,-0.2941
0.52,15,flat,0.05,0.98,1.1,673,436,64.78,753.33,1753.33,7.46,2.4182
0.52,15,flat,0.05,0.98,1.2,673,436,64.78,753.33,1753.33,7.46,2.4182
0.52,15,flat,0.05,0.98,1.3,669,432,64.57,736.49,1736.49,7.34,2.3646
0.52,15,flat,0.05,0.98,1.4,646,413,63.93,689.82,1689.82,7.12,2.2312
0.52,15,flat,0.05,0.98,1.5,585,365,62.39,561.04,1561.04,6.39,1.8633
0.52,15,flat,0.05,0.98,1.6,492,296,60.16,344.59,1344.59,4.67,1.2128
0.52,15,flat,0.05,1.0,1.1,673,436,64.78,974.72,1974.72,9.66,3.0663
0.52,15,flat,0.05,1.0,1.2,673,436,64.78,974.72,1974.72,9.66,3.0663
0.52,15,flat,0.05,1.0,1.3,672,435,64.73,970.42,1970.42,9.63,3.0529
0.52,15,flat,0.05,1.0,1.4,660,426,64.55,967.61,1967.61,9.77,3.0584
0.52,15,flat,0.05,1.0,1.5,602,377,62.62,769.58,1769.58,8.52,2.4808
0.52,15,flat,0.05,1.0,1.6,529,326,61.63,675.1,1675.1,8.51,2.2775
0.52,20,flat,0.05,0.85,1.1,672,435,64.73,-916.19,83.81,-6.82,-2.5432
0.52,20,flat,0.05,0.85,1.2,655,422,64.43,-878.8,121.2,-6.71,-2.4553
0.52,20,flat,0.05,0.85,1.3,586,365,62.29,-923.22,76.78,-7.88,-2.6475
0.52,20,flat,0.05,0.85,1.4,471,281,59.66,-904.62,95.38,-9.6,-2.7973
0.52,20,flat,0.05,0.85,1.5,292,158,54.11,-895.28,104.72,-15.33,-3.3575
0.52,20,flat,0.05,0.85,1.6,67,35,52.24,-209.31,790.69,-15.62,-1.5846
0.52,20,flat,0.05,0.9,1.1,673,436,64.78,-176.33,823.67,-1.31,-0.4623
0.52,20,flat,0.05,0.9,1.2,667,431,64.62,-174.42,825.58,-1.31,-0.458
0.52,20,flat,0.05,0.9,1.3,640,407,63.59,-245.09,754.91,-1.91,-0.6479
0.52,20,flat,0.05,0.9,1.4,568,354,62.32,-233.31,766.69,-2.05,-0.64
0.52,20,flat,0.05,0.9,1.5,449,262,58.35,-531.17,468.83,-5.92,-1.5738
0.52,20,flat,0.05,0.9,1.6,260,143,55.0,-442.79,557.21,-8.52,-1.6584
0.52,20,flat,0.05,0.95,1.1,673,436,64.78,561.65,1561.65,4.17,1.3949
0.52,20,flat,0.05,0.95,1.2,673,436,64.78,561.65,1561.65,4.17,1.3949
0.52,20,flat,0.05,0.95,1.3,665,430,64.66,571.11,1571.11,4.29,1.4226
0.52,20,flat,0.05,0.95,1.4,620,391,63.06,408.61,1408.61,3.3,1.0315
0.52,20,flat,0.05,0.95,1.5,549,339,61.75,318.29,1318.29,2.9,0.8355
0.52,20,flat,0.05,0.95,1.6,424,245,57.78,-102.45,897.55,-1.21,-0.2941
0.52,20,flat,0.05,0.98,1.1,673,436,64.78,1004.44,2004.44,7.46,2.4182
0.52,20,flat,0.05,0.98,1.2,673,436,64.78,1004.44,2004.44,7.46,2.4182
0.52,20,flat,0.05,0.98,1.3,669,432,64.57,981.98,1981.98,7.34,2.3646
0.52,20,flat,0.05,0.98,1.4,646,413,63.93,919.76,1919.76,7.12,2.2312
0.52,20,flat,0.05,0.98,1.5,585,365,62.39,748.05,1748.05,6.39,1.8633
0.52,20,flat,0.05,0.98,1.6,492,296,60.16,459.46,1459.46,4.67,1.2128
0.52,20,flat,0.05,1.0,1.1,673,436,64.78,1299.63,2299.63,9.66,3.0663
0.52,20,flat,0.05,1.0,1.2,673,436,64.78,1299.63,2299.63,9.66,3.0663
0.52,20,flat,0.05,1.0,1.3,672,435,64.73,1293.9,2293.9,9.63,3.0529
0.52,20,flat,0.05,1.0,1.4,660,426,64.55,1290.15,2290.15,9.77,3.0584
0.52,20,flat,0.05,1.0,1.5,602,377,62.62,1026.11,2026.11,8.52,2.4808
0.52,20,flat,0.05,1.0,1.6,529,326,61.63,900.13,1900.13,8.51,2.2775
0.52,25,flat,0.05,0.85,1.1,658,429,65.2,-1000.0,0.0,-6.08,-2.2528
0.52,25,flat,0.05,0.85,1.2,644,417,64.75,-1000.0,0.0,-6.21,-2.2606
0.52,25,flat,0.05,0.85,1.3,573,360,62.83,-1000.0,0.0,-6.98,-2.3292
0.52,25,flat,0.05,0.85,1.4,462,278,60.17,-1000.0,0.0,-8.66,-2.5075
0.52,25,flat,0.05,0.85,1.5,285,156,54.74,-1000.0,0.0,-14.04,-3.0467
0.52,25,flat,0.05,0.85,1.6,67,35,52.24,-261.63,738.37,-15.62,-1.5846
0.52,25,flat,0.05,0.9,1.1,673,436,64.78,-220.41,779.59,-1.31,-0.4623
0.52,25,flat,0.05,0.9,1.2,667,431,64.62,-218.02,781.98,-1.31,-0.458
0.52,25,flat,0.05,0.9,1.3,640,407,63.59,-306.36,693.64,-1.91,-0.6479
0.52,25,flat,0.05,0.9,1.4,568,354,62.32,-291.64,708.36,-2.05,-0.64
0.52,25,flat,0.05,0.9,1.5,449,262,58.35,-663.97,336.03,-5.92,-1.5738
0.52,25,flat,0.05,0.9,1.6,260,143,55.0,-553.49,446.51,-8.52,-1.6584
0.52,25,flat,0.05,0.95,1.1,673,436,64.78,702.06,1702.06,4.17,1.3949
0.52,25,flat,0.05,0.95,1.2,673,436,64.78,702.06,1702.06,4.17,1.3949
0.52,25,flat,0.05,0.95,1.3,665,430,64.66,713.88,1713.88,4.29,1.4226
0.52,25,flat,0.05,0.95,1.4,620,391,63.06,510.76,1510.76,3.3,1.0315
0.52,25,flat,0.05,0.95,1.5,549,339,61.75,397.86,1397.86,2.9,0.8355
0.52,25,flat,0.05,0.95,1.6,424,245,57.78,-128.07,871.93,-1.21,-0.2941
0.52,25,flat,0.05,0.98,1.1,673,436,64.78,1255.55,2255.55,7.46,2.4182
0.52,25,flat,0.05,0.98,1.2,673,436,64.78,1255.55,2255.55,7.46,2.4182
0.52,25,flat,0.05,0.98,1.3,669,432,64.57,1227.48,2227.48,7.34,2.3646
