league,season,game,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id,home_goals,away_goals,total_goals,btts,result_1x2,home_elo,away_elo,home_match_fouls,home_rest,h_missing_key_player,h_l5_pts,h_l5_sh,h_l5_sot,h_l5_sot_c,h_l5_gf,h_l5_ga,h_l5_fls,h_l5_conv,away_match_fouls,away_rest,a_missing_key_player,a_l5_pts,a_l5_sh,a_l5_sot,a_l5_sot_c,a_l5_gf,a_l5_ga,a_l5_fls,a_l5_conv,total_cards,referee_avg_cards_history
ENG-Premier League,2021,2020-10-25 Wolves-Newcastle United,6,Sun,2020-10-25,16:30 (13:30),Wolves,1–1,Newcastle United,0.0,Molineux Stadium,Lee Mason,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.0,76661e3c,1.0,1.0,2.0,1,1.0,1570.8997795473945,1485.4406402582829,0.0,6.0,0.0,2.458322416578605,0.0,0.0,5.845401432559026,0.9072794328048044,0.5997326803225523,0.0,0.0,20.0,8.0,0.0,0.9153669915370813,15.917591334082788,7.559602916691868,11.2945688031801,1.492373589588284,2.632749763943588,20.442618704707325,0.08988760154342378,2.0,3.328767123287671
ENG-Premier League,2021,2020-10-25 Wolves-Newcastle United,6,Sun,2020-10-25,16:30 (13:30),Wolves,1–1,Newcastle United,0.0,Molineux Stadium,Lee Mason,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.0,76661e3c,1.0,1.0,2.0,1,1.0,1570.8997795473945,1485.4406402582829,0.0,6.0,0.0,2.458322416578605,0.0,0.0,5.845401432559026,0.9072794328048044,0.5997326803225523,0.0,0.0,20.0,0.0,0.0,0.9593335009241418,14.102615955049401,6.436090637392263,11.2945688031801,1.3440045662916102,2.0734554329494412,20.29507913647155,0.09325840102894918,2.0,3.310810810810811
ENG-Premier League,2021,2020-10-25 Wolves-Newcastle United,6,Sun,2020-10-25,16:30 (13:30),Wolves,1–1,Newcastle United,0.0,Molineux Stadium,Lee Mason,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.0,76661e3c,1.0,1.0,2.0,1,1.0,1570.8997795473945,1485.4406402582829,0.0,0.0,0.0,1.96841309098285,0.0,0.0,5.24557817019846,0.9343844351336497,0.7370008361627082,0.0,0.0,20.0,8.0,0.0,0.9153669915370813,15.917591334082788,7.559602916691868,11.2945688031801,1.492373589588284,2.632749763943588,20.442618704707325,0.08988760154342378,2.0,3.2933333333333334
ENG-Premier League,2021,2020-10-25 Wolves-Newcastle United,6,Sun,2020-10-25,16:30 (13:30),Wolves,1–1,Newcastle United,0.0,Molineux Stadium,Lee Mason,/en/matches/76661e3c/Wolverhampton-Wanderers-Newcastle-United-October-25-2020-Premier-League,0.0,76661e3c,1.0,1.0,2.0,1,1.0,1570.8997795473945,1485.4406402582829,0.0,0.0,0.0,1.96841309098285,0.0,0.0,5.24557817019846,0.9343844351336497,0.7370008361627082,0.0,0.0,20.0,0.0,0.0,0.9593335009241418,14.102615955049401,6.436090637392263,11.2945688031801,1.3440045662916102,2.0734554329494412,20.29507913647155,0.09325840102894918,2.0,3.276315789473684
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1583.3293063294343,1541.9326533759715,26.0,8.0,0.0,0.9563219518604495,19.16839914416964,7.567084589351779,7.865154220555085,0.7981536168198669,1.0912957024486518,17.04934198895279,0.06812199610657378,18.0,7.0,0.0,0.601939379463076,18.348870786445865,8.387103725586082,9.31094159185966,0.903685333517919,1.621097648076671,28.36368267908775,0.049478126812609685,16.0,3.948453608247423
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1583.3293063294343,1541.9326533759715,26.0,8.0,0.0,0.9563219518604495,19.16839914416964,7.567084589351779,7.865154220555085,0.7981536168198669,1.0912957024486518,17.04934198895279,0.06812199610657378,18.0,0.0,0.0,1.4493885339007921,16.42496298133221,6.98886330273571,8.741013458658959,0.9518220937648598,1.0807317653844473,24.909121786058495,0.0607631956528509,16.0,4.071428571428571
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1583.3293063294343,1541.9326533759715,26.0,0.0,0.0,0.6375479679069663,21.062231633805325,7.805822683243041,6.530283937433137,0.5321024112132445,1.0494633972188208,20.03289465930186,0.04541466407104919,18.0,7.0,0.0,0.601939379463076,18.348870786445865,8.387103725586082,9.31094159185966,0.903685333517919,1.621097648076671,28.36368267908775,0.049478126812609685,16.0,4.191919191919192
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1583.3293063294343,1541.9326533759715,26.0,0.0,0.0,0.6375479679069663,21.062231633805325,7.805822683243041,6.530283937433137,0.5321024112132445,1.0494633972188208,20.03289465930186,0.04541466407104919,18.0,0.0,0.0,1.4493885339007921,16.42496298133221,6.98886330273571,8.741013458658959,0.9518220937648598,1.0807317653844473,24.909121786058495,0.0607631956528509,16.0,4.31
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1572.1434213881125,1553.1185383172933,26.0,8.0,0.0,0.9563219518604495,19.16839914416964,7.567084589351779,7.865154220555085,0.7981536168198669,1.0912957024486518,17.04934198895279,0.06812199610657378,18.0,7.0,0.0,0.601939379463076,18.348870786445865,8.387103725586082,9.31094159185966,0.903685333517919,1.621097648076671,28.36368267908775,0.049478126812609685,16.0,4.425742574257426
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1572.1434213881125,1553.1185383172933,26.0,8.0,0.0,0.9563219518604495,19.16839914416964,7.567084589351779,7.865154220555085,0.7981536168198669,1.0912957024486518,17.04934198895279,0.06812199610657378,18.0,0.0,0.0,1.4493885339007921,16.42496298133221,6.98886330273571,8.741013458658959,0.9518220937648598,1.0807317653844473,24.909121786058495,0.0607631956528509,16.0,4.53921568627451
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1572.1434213881125,1553.1185383172933,26.0,0.0,0.0,0.6375479679069663,21.062231633805325,7.805822683243041,6.530283937433137,0.5321024112132445,1.0494633972188208,20.03289465930186,0.04541466407104919,18.0,7.0,0.0,0.601939379463076,18.348870786445865,8.387103725586082,9.31094159185966,0.903685333517919,1.621097648076671,28.36368267908775,0.049478126812609685,16.0,4.650485436893204
ENG-Premier League,2021,2020-10-25 Arsenal-Leicester City,6,Sun,2020-10-25,19:15 (16:15),Arsenal,0–1,Leicester City,0.0,Emirates Stadium,Craig Pawson,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League,0.0,bcd3a9b4,0.0,1.0,1.0,0,0.0,1572.1434213881125,1553.1185383172933,26.0,0.0,0.0,0.6375479679069663,21.062231633805325,7.805822683243041,6.530283937433137,0.5321024112132445,1.0494633972188208,20.03289465930186,0.04541466407104919,18.0,0.0,0.0,1.4493885339007921,16.42496298133221,6.98886330273571,8.741013458658959,0.9518220937648598,1.0807317653844473,24.909121786058495,0.0607631956528509,16.0,4.759615384615385
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1443.9986241499662,1398.8240014534833,0.0,8.0,0.0,0.7233475689956573,0.0,0.0,4.729146197693192,1.4876664280873195,1.8935035407848269,0.0,0.0,0.0,7.0,0.0,0.6848169452119154,0.0,0.0,12.46682086827568,0.46462724482803297,1.1232921964751048,0.0,0.0,4.0,5.019047619047619
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1443.9986241499662,1398.8240014534833,0.0,8.0,0.0,0.7233475689956573,0.0,0.0,4.729146197693192,1.4876664280873195,1.8935035407848269,0.0,0.0,0.0,0.0,0.0,0.7774332135035931,0.0,0.0,12.46682086827568,0.6306400800870029,1.0951221819809518,0.0,0.0,4.0,5.009433962264151
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1443.9986241499662,1398.8240014534833,0.0,0.0,0.0,0.7933688134643506,0.0,0.0,4.729146197693192,1.302914719525459,1.619448718388868,0.0,0.0,0.0,7.0,0.0,0.6848169452119154,0.0,0.0,12.46682086827568,0.46462724482803297,1.1232921964751048,0.0,0.0,4.0,5.0
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1443.9986241499662,1398.8240014534833,0.0,0.0,0.0,0.7933688134643506,0.0,0.0,4.729146197693192,1.302914719525459,1.619448718388868,0.0,0.0,0.0,0.0,0.0,0.7774332135035931,0.0,0.0,12.46682086827568,0.6306400800870029,1.0951221819809518,0.0,0.0,4.0,4.9907407407407405
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1442.7056720008436,1400.116953602606,0.0,8.0,0.0,0.7233475689956573,0.0,0.0,4.729146197693192,1.4876664280873195,1.8935035407848269,0.0,0.0,0.0,7.0,0.0,0.6848169452119154,0.0,0.0,12.46682086827568,0.46462724482803297,1.1232921964751048,0.0,0.0,4.0,4.981651376146789
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1442.7056720008436,1400.116953602606,0.0,8.0,0.0,0.7233475689956573,0.0,0.0,4.729146197693192,1.4876664280873195,1.8935035407848269,0.0,0.0,0.0,0.0,0.0,0.7774332135035931,0.0,0.0,12.46682086827568,0.6306400800870029,1.0951221819809518,0.0,0.0,4.0,4.972727272727273
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1442.7056720008436,1400.116953602606,0.0,0.0,0.0,0.7933688134643506,0.0,0.0,4.729146197693192,1.302914719525459,1.619448718388868,0.0,0.0,0.0,7.0,0.0,0.6848169452119154,0.0,0.0,12.46682086827568,0.46462724482803297,1.1232921964751048,0.0,0.0,4.0,4.963963963963964
ENG-Premier League,2021,2020-10-26 Brighton-West Brom,6,Mon,2020-10-26,17:30 (14:30),Brighton,1–1,West Brom,0.0,The American Express Community Stadium,Jonathan Moss,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League,0.0,26452511,1.0,1.0,2.0,1,1.0,1442.7056720008436,1400.116953602606,0.0,0.0,0.0,0.7933688134643506,0.0,0.0,4.729146197693192,1.302914719525459,1.619448718388868,0.0,0.0,0.0,0.0,0.0,0.7774332135035931,0.0,0.0,12.46682086827568,0.6306400800870029,1.0951221819809518,0.0,0.0,4.0,4.955357142857143
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1459.2067305041808,1585.8918622111744,18.0,7.0,0.0,0.5680539171432782,16.774627445524718,7.704566124209695,7.9157610463811094,0.3910166556277517,1.0903217411900876,29.72111788028597,0.024558108501071204,14.0,8.0,0.0,1.632054035797475,30.131339501172985,14.507316658819276,7.470475204291219,3.620484327254099,2.1523763264564986,25.321006131191563,0.12928852943832764,4.0,3.962121212121212
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1459.2067305041808,1585.8918622111744,18.0,7.0,0.0,0.5680539171432782,16.774627445524718,7.704566124209695,7.9157610463811094,0.3910166556277517,1.0903217411900876,29.72111788028597,0.024558108501071204,14.0,0.0,0.0,2.056502410564172,25.898357987643788,12.254121470410688,7.785783000676491,2.736478347069129,1.434917550970999,21.547337420794378,0.10471087147740361,4.0,3.962406015037594
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1459.2067305041808,1585.8918622111744,18.0,0.0,0.0,0.37870261142885214,20.38361259242334,7.9673089942137025,7.71051064697021,0.2606777704185011,1.0408728149094781,25.814078586857317,0.016372072334047468,14.0,8.0,0.0,1.632054035797475,30.131339501172985,14.507316658819276,7.470475204291219,3.620484327254099,2.1523763264564986,25.321006131191563,0.12928852943832764,4.0,3.962686567164179
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1459.2067305041808,1585.8918622111744,18.0,0.0,0.0,0.37870261142885214,20.38361259242334,7.9673089942137025,7.71051064697021,0.2606777704185011,1.0408728149094781,25.814078586857317,0.016372072334047468,14.0,0.0,0.0,2.056502410564172,25.898357987643788,12.254121470410688,7.785783000676491,2.736478347069129,1.434917550970999,21.547337420794378,0.10471087147740361,4.0,3.962962962962963
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1452.699580048783,1592.3990126665722,18.0,7.0,0.0,0.5680539171432782,16.774627445524718,7.704566124209695,7.9157610463811094,0.3910166556277517,1.0903217411900876,29.72111788028597,0.024558108501071204,14.0,8.0,0.0,1.632054035797475,30.131339501172985,14.507316658819276,7.470475204291219,3.620484327254099,2.1523763264564986,25.321006131191563,0.12928852943832764,4.0,3.963235294117647
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1452.699580048783,1592.3990126665722,18.0,7.0,0.0,0.5680539171432782,16.774627445524718,7.704566124209695,7.9157610463811094,0.3910166556277517,1.0903217411900876,29.72111788028597,0.024558108501071204,14.0,0.0,0.0,2.056502410564172,25.898357987643788,12.254121470410688,7.785783000676491,2.736478347069129,1.434917550970999,21.547337420794378,0.10471087147740361,4.0,3.9635036496350367
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1452.699580048783,1592.3990126665722,18.0,0.0,0.0,0.37870261142885214,20.38361259242334,7.9673089942137025,7.71051064697021,0.2606777704185011,1.0408728149094781,25.814078586857317,0.016372072334047468,14.0,8.0,0.0,1.632054035797475,30.131339501172985,14.507316658819276,7.470475204291219,3.620484327254099,2.1523763264564986,25.321006131191563,0.12928852943832764,4.0,3.963768115942029
ENG-Premier League,2021,2020-10-26 Burnley-Tottenham Hotspur,6,Mon,2020-10-26,20:00 (17:00),Burnley,0–1,Tottenham Hotspur,0.0,Turf Moor,Michael Oliver,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,0.0,4931660e,0.0,1.0,1.0,0,0.0,1452.699580048783,1592.3990126665722,18.0,0.0,0.0,0.37870261142885214,20.38361259242334,7.9673089942137025,7.71051064697021,0.2606777704185011,1.0408728149094781,25.814078586857317,0.016372072334047468,14.0,0.0,0.0,2.056502410564172,25.898357987643788,12.254121470410688,7.785783000676491,2.736478347069129,1.434917550970999,21.547337420794378,0.10471087147740361,4.0,3.964028776978417
ENG-Premier League,2021,2020-10-30 Wolves-Crystal Palace,7,Fri,2020-10-30,20:00 (17:00),Wolves,2–0,Crystal Palace,0.0,Molineux Stadium,Martin Atkinson,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,e1741638,2.0,0.0,2.0,0,2.0,1568.4885016751543,1496.744305839914,0.0,5.0,0.0,1.6423733140459627,0.0,0.0,4.843421622956107,0.9530208768131626,0.8279343488809988,0.0,0.0,8.0,6.0,0.0,1.8385341269226163,17.060510529116126,10.883590846385596,7.594395401688193,1.3709335153955253,1.4149859020614208,23.831263193824487,0.16963526923337655,6.0,3.798449612403101
ENG-Premier League,2021,2020-10-30 Wolves-Crystal Palace,7,Fri,2020-10-30,20:00 (17:00),Wolves,2–0,Crystal Palace,0.0,Molineux Stadium,Martin Atkinson,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,e1741638,2.0,0.0,2.0,0,2.0,1568.4885016751543,1496.744305839914,0.0,5.0,0.0,1.6423733140459627,0.0,0.0,4.843421622956107,0.9530208768131626,0.8279343488809988,0.0,0.0,8.0,0.0,0.0,1.2256894179484108,19.041839694267058,8.649939232412757,7.594395401688193,0.9139556769303502,1.5808804095762499,18.554175462549658,0.1130901794889177,6.0,3.8153846153846156
ENG-Premier League,2021,2020-10-30 Wolves-Crystal Palace,7,Fri,2020-10-30,20:00 (17:00),Wolves,2–0,Crystal Palace,0.0,Molineux Stadium,Martin Atkinson,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,e1741638,2.0,0.0,2.0,0,2.0,1568.4885016751543,1496.744305839914,0.0,0.0,0.0,2.0927450799239176,0.0,0.0,4.565166417552445,1.3005669426931812,0.5519562325873325,0.0,0.0,8.0,6.0,0.0,1.8385341269226163,17.060510529116126,10.883590846385596,7.594395401688193,1.3709335153955253,1.4149859020614208,23.831263193824487,0.16963526923337655,6.0,3.83206106870229
ENG-Premier League,2021,2020-10-30 Wolves-Crystal Palace,7,Fri,2020-10-30,20:00 (17:00),Wolves,2–0,Crystal Palace,0.0,Molineux Stadium,Martin Atkinson,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,e1741638,2.0,0.0,2.0,0,2.0,1568.4885016751543,1496.744305839914,0.0,0.0,0.0,2.0927450799239176,0.0,0.0,4.565166417552445,1.3005669426931812,0.5519562325873325,0.0,0.0,8.0,0.0,0.0,1.2256894179484108,19.041839694267058,8.649939232412757,7.594395401688193,0.9139556769303502,1.5808804095762499,18.554175462549658,0.1130901794889177,6.0,3.8484848484848486
ENG-Premier League,2021,2020-10-30 Wolves-Crystal Palace,7,Fri,2020-10-30,20:00 (17:00),Wolves,2–0,Crystal Palace,0.0,Molineux Stadium,Martin Atkinson,/en/matches/e1741638/Wolverhampton-Wanderers-Crystal-Palace-October-30-2020-Premier-League,0.0,e1741638,2.0,0.0,2.0,0,2.0,1576.4523961535874,1488.780411361481,0.0,5.0,0.0,1.6423733140459627,0.0,0.0,4.843421622956107,0.9530208768131626,0.8279343488809988,0.0,0.0,8.0,6.0,0.0,1.8385341269226163,17.060510529116126,10.883590846385596,7.594395401688193,1.3709335153955253,1.4149859020614208,23.831263193824487,0.16963526923337655,6.0,3.8646616541353382
